lng,lat,date,customdate,time,customtime,crime,location,region,province,modus,crimetype,station,moduscode,date_com,datechar
121.025,14.6307,2018-08-14,"Tue - Aug 14, 2018",13:00:00,1:00:PM,Drug Related Incident (RA 9165),"Paligsahan, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,916,Police Station 10 Kamuning,mc00,0000-00-00,Tue - Aug 
121.034,14.6285,2018-08-14,"Tue - Aug 14, 2018",22:50:00,10:50:PM,Vehicular Traffic Accident,"Obrero, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Tue - Aug 
121.031,14.6358,2018-08-13,"Mon - Aug 13, 2018",22:45:00,10:45:PM,Vehicular Traffic Accident,"South Triangle, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Mon - Aug 
121.047,14.6253,2018-08-13,"Mon - Aug 13, 2018",10:36:00,10:36:AM,Vehicular Traffic Accident,"Pinagkaisahan, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Mon - Aug 
121.023,14.6348,2018-08-13,"Mon - Aug 13, 2018",17:45:00,5:45:PM,Vehicular Traffic Accident,"Paligsahan, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Mon - Aug 
121.028,14.6366,2018-08-14,"Tue - Aug 14, 2018",17:55:00,5:55:PM,Vehicular Traffic Accident,"Paligsahan, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Tue - Aug 
121.033,14.6413,2018-08-14,"Tue - Aug 14, 2018",09:00:00,9:00:AM,Vehicular Traffic Accident,"South Triangle, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Tue - Aug 
121.033,14.6413,2018-08-14,"Tue - Aug 14, 2018",17:00:00,5:00:PM,Vehicular Traffic Accident,"South Triangle, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Tue - Aug 
121.068,14.6228,2018-08-15,"Wed - Aug 15, 2018",03:30:00,3:30:AM,Drug Related Incident (RA 9165),"Marilag, Project 4, Quezon City, NCR",130000000,137700000,Not Indicated,916,Police Station 08 Project 4,mc00,0000-00-00,Wed - Aug 
121.034,14.6401,2018-08-13,"Mon - Aug 13, 2018",23:00:00,11:00:PM,Vehicular Traffic Accident,"South Triangle, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Mon - Aug 
121.029,14.6362,2018-08-14,"Tue - Aug 14, 2018",20:15:00,8:15:PM,Vehicular Traffic Accident,"Laging Handa, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Tue - Aug 
121.045,14.6263,2018-08-15,"Wed - Aug 15, 2018",08:40:00,8:40:AM,Vehicular Traffic Accident,"Pinagkaisahan, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Wed - Aug 
121.037,14.6312,2018-08-13,"Mon - Aug 13, 2018",21:20:00,9:20:PM,Vehicular Traffic Accident,"Sacred Heart, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Mon - Aug 
121.046,14.6306,2018-08-14,"Tue - Aug 14, 2018",19:00:00,7:00:PM,Vehicular Traffic Accident,"Kamuning, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Tue - Aug 
121.053,14.6463,2018-08-15,"Wed - Aug 15, 2018",11:56:00,11:56:AM,Vehicular Traffic Accident,"Central, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Wed - Aug 
121.073,14.6927,2018-08-15,"Wed - Aug 15, 2018",17:00:00,5:00:PM,Drug Related Incident (RA 9165),"Holy Spirit, Batasan, Quezon City, NCR",130000000,137700000,Not Indicated,916,Police Station 06 Batasan,mc00,0000-00-00,Wed - Aug 
121.019,14.6751,2018-08-15,"Wed - Aug 15, 2018",04:30:00,4:30:AM,Drug Related Incident (RA 9165),"Sangandaan, Talipapa, Quezon City, NCR",130000000,137700000,Not Indicated,916,Police Station 03 Talipapa,mc00,0000-00-00,Wed - Aug 
121.069,14.6841,2018-08-15,"Wed - Aug 15, 2018",05:00:00,5:00:AM,Drug Related Incident (RA 9165),"Pasong Tamo, Talipapa, Quezon City, NCR",130000000,137700000,Not Indicated,916,Police Station 03 Talipapa,mc00,0000-00-00,Wed - Aug 
121.073,14.6919,2018-08-15,"Wed - Aug 15, 2018",19:30:00,7:30:PM,Drug Related Incident (RA 9165),"Holy Spirit, Batasan, Quezon City, NCR",130000000,137700000,Not Indicated,916,Police Station 06 Batasan,mc00,0000-00-00,Wed - Aug 
121.064,14.6391,2018-08-15,"Wed - Aug 15, 2018",03:00:00,3:00:AM,Drug Related Incident (RA 9165),"U.P. Campus, Quirino, Quezon City, NCR",130000000,137700000,Not Indicated,916,Police Station 09 Quirino,mc00,0000-00-00,Wed - Aug 
121.064,14.6466,2018-08-15,"Wed - Aug 15, 2018",04:00:00,4:00:AM,Drug Related Incident (RA 9165),"Krus Na Ligas, Quirino, Quezon City, NCR",130000000,137700000,Not Indicated,916,Police Station 09 Quirino,mc00,0000-00-00,Wed - Aug 
121.068,14.6795,2018-08-15,"Wed - Aug 15, 2018",13:00:00,1:00:PM,Drug Related Incident (RA 9165),"Pasong Tamo, Talipapa, Quezon City, NCR",130000000,137700000,Swpu (Stolen While Parked),916,Police Station 03 Talipapa,mc86,0000-00-00,Wed - Aug 
121.038,14.6511,2018-08-15,"Wed - Aug 15, 2018",22:30:00,10:30:PM,Drug Related Incident (RA 9165),"Bagong Pag-Asa, Baler, Quezon City, NCR",130000000,137700000,Not Indicated,916,Police Station 02 Masambong,mc00,0000-00-00,Wed - Aug 
121.01,14.6248,2018-08-15,"Wed - Aug 15, 2018",08:30:00,8:30:AM,Drug Related Incident (RA 9165),"Tatalon, Galas, Quezon City, NCR",130000000,137700000,Not Indicated,916,Police Station 11 Galas,mc00,0000-00-00,Wed - Aug 
121.019,14.6045,2018-08-15,"Wed - Aug 15, 2018",15:00:00,3:00:PM,THEFT,"Doña Imelda, Galas, Quezon City, NCR",130000000,137700000,Pick-Pocketing,10,Police Station 11 Galas,mc13,0000-00-00,Wed - Aug 
121.049,14.62,2018-08-14,"Tue - Aug 14, 2018",23:00:00,11:00:PM,Drug Related Incident (RA 9165),"San Martin De Porres, Cubao, Quezon City, NCR",130000000,137700000,Not Indicated,916,Police Station 07 Cubao,mc00,0000-00-00,Tue - Aug 
121.017,14.6745,2018-08-15,"Wed - Aug 15, 2018",23:30:00,11:30:PM,Drug Related Incident (RA 9165),"Sangandaan, Talipapa, Quezon City, NCR",130000000,137700000,Not Indicated,916,Police Station 03 Talipapa,mc00,0000-00-00,Wed - Aug 
121.056,14.6138,2018-08-15,"Wed - Aug 15, 2018",05:22:00,5:22:AM,THEFT,"Socorro, Cubao, Quezon City, NCR",130000000,137700000,Salisi,10,Police Station 07 Cubao,mc12,0000-00-00,Wed - Aug 
121.049,14.6194,2018-08-15,"Wed - Aug 15, 2018",19:00:00,7:00:PM,Drug Related Incident (RA 9165),"Kaunlaran, Cubao, Quezon City, NCR",130000000,137700000,Not Indicated,916,Police Station 07 Cubao,mc00,0000-00-00,Wed - Aug 
121.053,14.6219,2018-07-20,"Fri - Jul 20, 2018",18:30:00,6:30:PM,THEFT,"Socorro, Cubao, Quezon City, NCR",130000000,137700000,Shoplifting,10,Police Station 07 Cubao,mc72,0000-00-00,Fri - Jul 
121.043,14.7075,2018-08-16,"Thu - Aug 16, 2018",00:30:00,12:30:AM,Drug Related Incident (RA 9165),"Gulod, Novaliches, Quezon City, NCR",130000000,137700000,Not Indicated,916,Police Station 04 Novaliches,mc00,0000-00-00,Thu - Aug 
121.048,14.7315,2018-08-15,"Wed - Aug 15, 2018",10:00:00,10:00:AM,Vehicular Traffic Accident,"Kaligayahan, Fairview, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 05 Fairview,mc00,0000-00-00,Wed - Aug 
121.057,14.7261,2018-08-14,"Tue - Aug 14, 2018",20:20:00,8:20:PM,Vehicular Traffic Accident,"Pasong Putik Proper (Pasong Putik), Fairview, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 05 Fairview,mc00,0000-00-00,Tue - Aug 
121.076,14.7441,2018-08-14,"Tue - Aug 14, 2018",07:30:00,7:30:AM,Vehicular Traffic Accident,"Greater Lagro, Fairview, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 05 Fairview,mc00,0000-00-00,Tue - Aug 
121.065,14.7354,2018-08-13,"Mon - Aug 13, 2018",16:30:00,4:30:PM,Vehicular Traffic Accident,"Pasong Putik Proper (Pasong Putik), Fairview, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 05 Fairview,mc00,0000-00-00,Mon - Aug 
121.044,14.6333,2018-08-14,"Tue - Aug 14, 2018",00:30:00,12:30:AM,Vehicular Traffic Accident,"South Triangle, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Tue - Aug 
121.056,14.7091,2018-08-16,"Thu - Aug 16, 2018",02:40:00,2:40:AM,MURDER,"North Fairview, Fairview, Quezon City, NCR",130000000,137700000,Shooting,2,Police Station 05 Fairview,mc89,0000-00-00,Thu - Aug 
121.046,14.6307,2018-08-15,"Wed - Aug 15, 2018",12:05:00,12:05:PM,Vehicular Traffic Accident,"Kamuning, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Wed - Aug 
121.077,14.6507,2018-08-15,"Wed - Aug 15, 2018",22:00:00,10:00:PM,Drug Related Incident (RA 9165),"Pansol, Quirino, Quezon City, NCR",130000000,137700000,Not Indicated,916,Police Station 09 Quirino,mc00,0000-00-00,Wed - Aug 
121.039,14.6421,2018-08-15,"Wed - Aug 15, 2018",00:27:00,12:27:AM,Vehicular Traffic Accident,"South Triangle, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Wed - Aug 
121.032,14.6379,2018-08-15,"Wed - Aug 15, 2018",21:55:00,9:55:PM,ROBBERY,"South Triangle, Kamuning, Quezon City, NCR",130000000,137700000,Hold-Up W/ Sharp Object,8,Police Station 10 Kamuning,mc55,0000-00-00,Wed - Aug 
121.025,14.6276,2018-08-15,"Wed - Aug 15, 2018",12:30:00,12:30:PM,Vehicular Traffic Accident,"Roxas, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Wed - Aug 
121.05,14.6216,2018-08-15,"Wed - Aug 15, 2018",13:30:00,1:30:PM,Vehicular Traffic Accident,"Immaculate Concepcion, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Wed - Aug 
121.037,14.6261,2018-08-15,"Wed - Aug 15, 2018",11:30:00,11:30:AM,Vehicular Traffic Accident,"Kamuning, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Wed - Aug 
121.033,14.6413,2018-08-15,"Wed - Aug 15, 2018",14:45:00,2:45:PM,Vehicular Traffic Accident,"South Triangle, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Wed - Aug 
121.03,14.6397,2018-08-14,"Tue - Aug 14, 2018",19:00:00,7:00:PM,Vehicular Traffic Accident,"South Triangle, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Tue - Aug 
121.082,14.677,2018-08-15,"Wed - Aug 15, 2018",20:30:00,8:30:PM,THEFT,"Holy Spirit, Batasan, Quezon City, NCR",130000000,137700000,Pick-Pocketing,10,Police Station 06 Batasan,mc13,0000-00-00,Wed - Aug 
121.097,14.7103,2018-08-16,"Thu - Aug 16, 2018",02:45:00,2:45:AM,Drug Related Incident (RA 9165),"Payatas, Batasan, Quezon City, NCR",130000000,137700000,Not Indicated,916,Police Station 06 Batasan,mc00,0000-00-00,Thu - Aug 
121.103,14.717,2018-08-16,"Thu - Aug 16, 2018",01:15:00,1:15:AM,Drug Related Incident (RA 9165),"Payatas, Batasan, Quezon City, NCR",130000000,137700000,Not Indicated,916,Police Station 06 Batasan,mc00,0000-00-00,Thu - Aug 
120.999,14.6216,2018-08-15,"Wed - Aug 15, 2018",19:30:00,7:30:PM,ROBBERY,"Santa Teresita, La Loma, Quezon City, NCR",130000000,137700000,Snatching,8,Police Station 01 La Loma,mc98,0000-00-00,Wed - Aug 
121.051,14.7332,2018-08-16,"Thu - Aug 16, 2018",04:20:00,4:20:AM,THEFT,"Pasong Putik Proper (Pasong Putik), Fairview, Quezon City, NCR",130000000,137700000,Snatching,10,Police Station 05 Fairview,mc73,0000-00-00,Thu - Aug 
121.001,14.643,2018-08-16,"Thu - Aug 16, 2018",03:00:00,3:00:AM,Drug Related Incident (RA 9165),"Manresa, La Loma, Quezon City, NCR",130000000,137700000,Not Indicated,916,Police Station 01 La Loma,mc00,0000-00-00,Thu - Aug 
121.068,14.7022,2018-08-15,"Wed - Aug 15, 2018",13:30:00,1:30:PM,THEFT,"Fairview, Fairview, Quezon City, NCR",130000000,137700000,Plain Theft,10,Police Station 05 Fairview,mc28,0000-00-00,Wed - Aug 
121.099,14.7129,2018-08-16,"Thu - Aug 16, 2018",11:30:00,11:30:AM,Drug Related Incident (RA 9165),"Payatas, Batasan, Quezon City, NCR",130000000,137700000,Not Indicated,916,Police Station 06 Batasan,mc00,0000-00-00,Thu - Aug 
121.02,14.6067,2018-08-16,"Thu - Aug 16, 2018",09:50:00,9:50:AM,PHYSICAL INJURIES,"Doña Imelda, Galas, Quezon City, NCR",130000000,137700000,Hitting With Hard Object,6,Police Station 11 Galas,mc18,0000-00-00,Thu - Aug 
121.025,14.6584,2018-08-16,"Thu - Aug 16, 2018",17:30:00,5:30:PM,Drug Related Incident (RA 9165),"Ramon Magsaysay, Baler, Quezon City, NCR",130000000,137700000,Not Indicated,916,Police Station 02 Masambong,mc00,0000-00-00,Thu - Aug 
121.05,14.6204,2018-08-16,"Thu - Aug 16, 2018",04:20:00,4:20:AM,PHYSICAL INJURIES,"San Martin De Porres, Cubao, Quezon City, NCR",130000000,137700000,Stabbing/Hacking,6,Police Station 07 Cubao,mc94,0000-00-00,Thu - Aug 
121.039,14.6825,2018-08-15,"Wed - Aug 15, 2018",23:00:00,11:00:PM,THEFT,"Tandang Sora, Talipapa, Quezon City, NCR",130000000,137700000,Qualified Theft,10,Police Station 03 Talipapa,mc66,0000-00-00,Wed - Aug 
121.047,14.7375,2018-08-16,"Thu - Aug 16, 2018",20:00:00,8:00:PM,Drug Related Incident (RA 9165),"Kaligayahan, Fairview, Quezon City, NCR",130000000,137700000,Not Indicated,916,Police Station 05 Fairview,mc00,0000-00-00,Thu - Aug 
121.03,14.73,2018-08-17,"Fri - Aug 17, 2018",00:00:00,12:00:AM,ROBBERY,"San Agustin, Novaliches, Quezon City, NCR",130000000,137700000,Akyat Bahay,8,Police Station 04 Novaliches,mc49,0000-00-00,Fri - Aug 
121.056,14.7162,2018-08-16,"Thu - Aug 16, 2018",18:45:00,6:45:PM,Vehicular Traffic Accident,"North Fairview, Fairview, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 05 Fairview,mc00,0000-00-00,Thu - Aug 
121.058,14.7148,2018-08-16,"Thu - Aug 16, 2018",06:32:00,6:32:AM,Vehicular Traffic Accident,"North Fairview, Fairview, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 05 Fairview,mc00,0000-00-00,Thu - Aug 
121.06,14.7282,2018-08-16,"Thu - Aug 16, 2018",12:30:00,12:30:PM,Vehicular Traffic Accident,"Greater Lagro, Fairview, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 05 Fairview,mc00,0000-00-00,Thu - Aug 
121.05,14.6459,2018-08-11,"Sat - Aug 11, 2018",07:00:00,7:00:AM,ROBBERY,"Central, Kamuning, Quezon City, NCR",130000000,137700000,Extortion,8,Police Station 10 Kamuning,mc96,0000-00-00,Sat - Aug 
121.05,14.6447,2018-08-16,"Thu - Aug 16, 2018",23:30:00,11:30:PM,Drug Related Incident (RA 9165),"Central, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,916,Police Station 10 Kamuning,mc00,0000-00-00,Thu - Aug 
120.994,14.6362,2018-08-16,"Thu - Aug 16, 2018",22:00:00,10:00:PM,Drug Related Incident (RA 9165),"Maharlika, La Loma, Quezon City, NCR",130000000,137700000,Not Indicated,916,Police Station 01 La Loma,mc00,0000-00-00,Thu - Aug 
121.027,14.6373,2018-08-16,"Thu - Aug 16, 2018",18:00:00,6:00:PM,Vehicular Traffic Accident,"South Triangle, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Thu - Aug 
121.032,14.6379,2018-08-17,"Fri - Aug 17, 2018",01:10:00,1:10:AM,Vehicular Traffic Accident,"South Triangle, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Fri - Aug 
121.086,14.7012,2018-08-17,"Fri - Aug 17, 2018",00:04:00,12:04:AM,Drug Related Incident (RA 9165),"Commonwealth, Batasan, Quezon City, NCR",130000000,137700000,Not Indicated,916,Police Station 06 Batasan,mc00,0000-00-00,Fri - Aug 
121.048,14.6256,2018-08-17,"Fri - Aug 17, 2018",06:47:00,6:47:AM,Vehicular Traffic Accident,"Pinagkaisahan, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Fri - Aug 
121.03,14.6397,2018-08-15,"Wed - Aug 15, 2018",05:45:00,5:45:AM,Vehicular Traffic Accident,"South Triangle, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Wed - Aug 
121.036,14.6379,2018-08-16,"Thu - Aug 16, 2018",16:30:00,4:30:PM,Vehicular Traffic Accident,"South Triangle, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Thu - Aug 
121.1,14.6908,2018-08-17,"Fri - Aug 17, 2018",00:08:00,12:08:AM,ROBBERY,"Batasan Hills, Batasan, Quezon City, NCR",130000000,137700000,Akyat Bahay,8,Police Station 06 Batasan,mc49,0000-00-00,Fri - Aug 
121.096,14.6904,2018-08-17,"Fri - Aug 17, 2018",03:30:00,3:30:AM,THEFT,"Batasan Hills, Batasan, Quezon City, NCR",130000000,137700000,Salisi,10,Police Station 06 Batasan,mc12,0000-00-00,Fri - Aug 
121.043,14.7071,2018-08-17,"Fri - Aug 17, 2018",12:30:00,12:30:PM,Drug Related Incident (RA 9165),"Gulod, Novaliches, Quezon City, NCR",130000000,137700000,Not Indicated,916,Police Station 04 Novaliches,mc00,0000-00-00,Fri - Aug 
121.015,14.6621,2018-08-17,"Fri - Aug 17, 2018",01:10:00,1:10:AM,MURDER,"Baesa, Talipapa, Quezon City, NCR",130000000,137700000,Shooting,2,Police Station 03 Talipapa,mc89,0000-00-00,Fri - Aug 
121.056,14.6338,2018-08-17,"Fri - Aug 17, 2018",08:30:00,8:30:AM,Drug Related Incident (RA 9165),"Pinyahan, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,916,Police Station 10 Kamuning,mc00,0000-00-00,Fri - Aug 
121.019,14.6045,2018-08-16,"Thu - Aug 16, 2018",21:00:00,9:00:PM,THEFT,"Doña Imelda, Galas, Quezon City, NCR",130000000,137700000,Shoplifting,10,Police Station 11 Galas,mc72,0000-00-00,Thu - Aug 
121.015,14.6243,2018-08-17,"Fri - Aug 17, 2018",21:10:00,9:10:PM,Drug Related Incident (RA 9165),"Tatalon, Galas, Quezon City, NCR",130000000,137700000,Not Indicated,916,Police Station 11 Galas,mc00,0000-00-00,Fri - Aug 
121.054,14.6131,2018-08-17,"Fri - Aug 17, 2018",04:45:00,4:45:AM,ROBBERY,"Bagong Lipunan Ng Crame, Cubao, Quezon City, NCR",130000000,137700000,Breaking and Entering,8,Police Station 07 Cubao,mc97,0000-00-00,Fri - Aug 
121.035,14.6137,2018-08-17,"Fri - Aug 17, 2018",13:45:00,1:45:PM,THEFT,"Valencia, Cubao, Quezon City, NCR",130000000,137700000,Salisi,10,Police Station 07 Cubao,mc12,0000-00-00,Fri - Aug 
121.067,14.7063,2018-08-15,"Wed - Aug 15, 2018",21:46:00,9:46:PM,Vehicular Traffic Accident,"Fairview, Fairview, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 05 Fairview,mc00,0000-00-00,Wed - Aug 
121.074,14.7054,2018-08-15,"Wed - Aug 15, 2018",19:30:00,7:30:PM,Vehicular Traffic Accident,"Fairview, Fairview, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 05 Fairview,mc00,0000-00-00,Wed - Aug 
121.074,14.7056,2018-08-15,"Wed - Aug 15, 2018",04:50:00,4:50:AM,Vehicular Traffic Accident,"Fairview, Fairview, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 05 Fairview,mc00,0000-00-00,Wed - Aug 
121.068,14.7067,2018-08-15,"Wed - Aug 15, 2018",18:55:00,6:55:PM,Vehicular Traffic Accident,"Fairview, Fairview, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 05 Fairview,mc00,0000-00-00,Wed - Aug 
121.093,14.701,2018-08-17,"Fri - Aug 17, 2018",05:55:00,5:55:AM,Drug Related Incident (RA 9165),"Payatas, Batasan, Quezon City, NCR",130000000,137700000,Not Indicated,916,Police Station 06 Batasan,mc00,0000-00-00,Fri - Aug 
121.02,14.6581,2018-08-17,"Fri - Aug 17, 2018",04:00:00,4:00:AM,ROBBERY,"Ramon Magsaysay, Baler, Quezon City, NCR",130000000,137700000,Cellphone Snatching,8,Police Station 02 Masambong,mc10,0000-00-00,Fri - Aug 
121.061,14.7346,2018-08-16,"Thu - Aug 16, 2018",18:30:00,6:30:PM,Vehicular Traffic Accident,"Pasong Putik Proper (Pasong Putik), Fairview, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 05 Fairview,mc00,0000-00-00,Thu - Aug 
121.06,14.7354,2018-08-17,"Fri - Aug 17, 2018",04:30:00,4:30:AM,Vehicular Traffic Accident,"Greater Lagro, Fairview, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 05 Fairview,mc00,0000-00-00,Fri - Aug 
121.02,14.627,2018-08-11,"Sat - Aug 11, 2018",21:30:00,9:30:PM,Vehicular Traffic Accident,"Roxas, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Sat - Aug 
121.063,14.7087,2018-08-16,"Thu - Aug 16, 2018",23:15:00,11:15:PM,Vehicular Traffic Accident,"North Fairview, Fairview, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 05 Fairview,mc00,0000-00-00,Thu - Aug 
121.075,14.7088,2018-08-16,"Thu - Aug 16, 2018",22:30:00,10:30:PM,Vehicular Traffic Accident,"North Fairview, Fairview, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 05 Fairview,mc00,0000-00-00,Thu - Aug 
121.016,14.6306,2018-08-16,"Thu - Aug 16, 2018",03:00:00,3:00:AM,Vehicular Traffic Accident,"Roxas, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Thu - Aug 
121.062,14.7089,2018-08-16,"Thu - Aug 16, 2018",21:00:00,9:00:PM,Vehicular Traffic Accident,"North Fairview, Fairview, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 05 Fairview,mc00,0000-00-00,Thu - Aug 
121.028,14.6369,2018-08-17,"Fri - Aug 17, 2018",09:00:00,9:00:AM,Vehicular Traffic Accident,"South Triangle, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Fri - Aug 
121.077,14.6037,2018-08-17,"Fri - Aug 17, 2018",21:30:00,9:30:PM,Drug Related Incident (RA 9165),"Bagumbayan, Libis, Quezon City, NCR",130000000,137700000,Not Indicated,916,Police Station 12 Libis,mc00,0000-00-00,Fri - Aug 
